LOC_ID,ID_Provincia,CPA,Localidad,Provincia,Departamento,Long,Lat,noLNG,noLAT,ID_GEO,DeptoID,observaciones,fuente coordenadas
3023,B,B2812CSR,CAPILLA DEL SEÑOR,BUENOS AIRES,EXALTACION DE LA CRUZ,"-59,1000","-34,3000","-59,1","-34,3",320,B127,Capilla o Capilla del Señor,acageopc
3155,B,B2812EXC,EXALTACION CRUZ,BUENOS AIRES,EXALTACION DE LA CRUZ,"-59,1208","-34,3167","-58,74881","-34,48569",725,B127,,coincidentes varias bases
3284,B,B2814LCA,LOS CARDALES,BUENOS AIRES,EXALTACION DE LA CRUZ,"-59,0133","-34,3394",-59,"-34,33333",1338,B127,,coincidentes varias bases
3344,B,B6703PRS,PARADA ROBLES,BUENOS AIRES,EXALTACION DE LA CRUZ,"-59,0833","-34,4333","-59,16108","-34,42693",1534,B127,,mapawi
11421,B,B2812O36,PAVON,BUENOS AIRES,EXALTACION DE LA CRUZ,"-59,0500","-34,3833","-59,05","-34,38333",1561,B127,,coincidentes varias bases
11619,B,B2812Q36,VILLA PRECEPTOR M ROBLES,BUENOS AIRES,EXALTACION DE LA CRUZ,"-59,1000","-34,3000","-58,74881","-34,48569",2041,B127,,mapawi
2844,B,B1802EZE,AEROPUERTO EZEIZA,BUENOS AIRES,EZEIZA,"-58,4753","-34,8133","-58,62248","-34,55854",26,B45,,coincidentes varias bases
10166,B,B1804,CANNING,BUENOS AIRES,EZEIZA,"-58,5206","-34,8769",,,307,B45,,
10185,B,B1812,CARLOS SPEGAZZINI,BUENOS AIRES,EZEIZA,"-58,6167","-34,9333",,,335,B45,,
3156,B,B1804EZI,EZEIZA,BUENOS AIRES,EZEIZA,"-58,5172","-34,8381","-58,58949","-34,58655",726,B45,,coincidentes varias bases
11096,B,B1804L08,LA UNION,BUENOS AIRES,EZEIZA,"-58,5657","-34,8833","-58,53958","-34,86733",1212,B45,,wikipedia
3476,B,B1806,TRISTAN SUAREZ,BUENOS AIRES,EZEIZA,"-58,5666","-34,8666",,,1914,B45,,
4372,B,B1889,BOSQUES,BUENOS AIRES,FLORENCIO VARELA,"-58,2333","-34,8167",,,244,B48,,
4143,B,B1888FLV,FLORENCIO VARELA,BUENOS AIRES,FLORENCIO VARELA,"-58,3956","-34,8272","-58,28333","-34,81667",741,B48,,coincidentes varias bases
3213,B,B1891,INGENIERO ALLAN,BUENOS AIRES,FLORENCIO VARELA,"-58,1833","-34,8667",,,912,B48,,
11648,B,B1888,VILLA VATTEONE,BUENOS AIRES,FLORENCIO VARELA,"-58,2333","-34,8167",,,2075,B48,,
11672,B,B1888,ZEBALLOS,BUENOS AIRES,FLORENCIO VARELA,"-58,2644","-34,8167",,,2104,B48,,
1212,B,B6064AMG,AMEGHINO,BUENOS AIRES,FLORENTINO AMEGHINO,"-62,4500","-34,8333","-62,48333","-34,85833",742,B31,,mapawi
2496,B,B6065,BLAQUIER,BUENOS AIRES,FLORENTINO AMEGHINO,"-62,4833","-34,6333",,,233,B31,,
2909,B,B7609,BALNEARIO MAR CHIQUITA,BUENOS AIRES,GENERAL ALVARADO,"-57,4167","-37,75",,,160,B115,,
10315,B,B7607,GENERAL ALVARADO,BUENOS AIRES,GENERAL ALVARADO,"-57,85","-38,2667",,,784,B115,,
11007,B,B7603K18,LA LUCIA,BUENOS AIRES,GENERAL ALVARADO,"-57,8500","-38,1167","-59,87579","-33,88069",1119,B115,,coincidentes varias bases
3317,B,B7605MCH,MECHONGUE,BUENOS AIRES,GENERAL ALVARADO,"-58,2167","-38,1500","-58,2","-38,15",1440,B115,,coincidentes varias bases
4300,B,B7607MIR,MIRAMAR,BUENOS AIRES,GENERAL ALVARADO,"-57,8500","-38,2667","-57,83333","-38,25",1453,B115,,coincidentes varias bases
4429,B,B7603OTM,OTAMENDI,BUENOS AIRES,GENERAL ALVARADO,"-57,8500","-38,1167","-57,85126","-38,11706",461,B115,Comandante Nicanor Otamendi,mapawi
11403,B,B6550O18,PARAJE MIRAMAR,BUENOS AIRES,GENERAL ALVARADO,"-61,1000","-36,2500","-61,48889","-35,85556",1540,B115,,mapawi
11560,B,B7603,SAN FELIPE,BUENOS AIRES,GENERAL ALVARADO,"-57,85","-38,1167",,,1751,B115,,
11576,B,B7601,SAN JOSE DE OTAMENDI,BUENOS AIRES,GENERAL ALVARADO,"-57,7833","-37,9833",,,1772,B115,,
10316,B,B7263,GENERAL ALVEAR,BUENOS AIRES,GENERAL ALVEAR,"-60,0167","-36,05",,,785,B75,,
11038,B,B7263,LA PAMPA,BUENOS AIRES,GENERAL ALVEAR,"-60,1",-36,,,1151,B75,,
2888,B,B6007AÑS,ARRIBEÑOS,BUENOS AIRES,GENERAL ARENALES,"-61,3667","-34,2167","-61,35","-34,21667",97,B12,,mapawi
2463,B,B6003ASC,ASCENSION,BUENOS AIRES,GENERAL ARENALES,"-61,1167","-34,2167","-61,11667","-34,2",131,B12,,mapawi
10706,B,B6003H14,ESTACION ASCENSION,BUENOS AIRES,GENERAL ARENALES,"-60,7917","-34,2944","-61,01462","-34,41065",694,B12,,coincidentes varias bases
2567,B,B6003FRR,FERRE,BUENOS AIRES,GENERAL ARENALES,"-61,1333","-34,1333","-61,13333","-34,13333",739,B12,,coincidentes varias bases
3174,B,B6005GAR,GENERAL ARENALES,BUENOS AIRES,GENERAL ARENALES,"-61,3000","-34,3000","-61,31508","-34,30591",786,B12,,coincidentes varias bases
3204,B,B6005,HAM,BUENOS AIRES,GENERAL ARENALES,"-61,2333","-34,2333",,,865,B12,,
3229,B,B6003LGT,LA ANGELITA,BUENOS AIRES,GENERAL ARENALES,"-60,9833","-34,2667","-60,98333","-34,25",1034,B12,,coincidentes varias bases
10998,B,B6005,LA HUAYQUERIA,BUENOS AIRES,GENERAL ARENALES,"-61,2722","-34,2722",,,1110,B12,,
11048,B,B6007,LA PINTA,BUENOS AIRES,GENERAL ARENALES,"-61,35","-34,25",,,1161,B12,,
11095,B,B6003L07,LA TRINIDAD,BUENOS AIRES,GENERAL ARENALES,"-61,1333","-34,1000","-61,13333","-34,11667",1211,B12,,coincidentes varias bases
4137,B,B7223GBE,GENERAL BELGRANO,BUENOS AIRES,GENERAL BELGRANO,"-58,5000","-35,7667","-58,49095","-35,76196",787,B73,,coincidentes varias bases
11362,B,B7223,NEWTON,BUENOS AIRES,GENERAL BELGRANO,"-58,7833","-35,9333",,,1487,B73,,
10319,B,B7118,GENERAL GUIDO,BUENOS AIRES,GENERAL GUIDO,"-57,7667","-36,6667",,,791,B88,,
11112,B,B7161,LABARDEN,BUENOS AIRES,GENERAL GUIDO,"-58,1","-36,95",,,1229,B88,,
11486,B,B7406,QUILCO,BUENOS AIRES,GENERAL LA MADRID,"-61,2278","-37,2889",,,1649,B99,,MAPAWI+DICES.NET
2858,B,B7406,ALDECON,BUENOS AIRES,GENERAL LAMADRID,"-61,2278","-37,2889",,,42,B99,,
1287,B,B7406GLA,GRAL. LAMADRID,BUENOS AIRES,GENERAL LAMADRID,"-61,2833","-37,2667","-61,28327","-37,23357",793,B99,,mapawi
10955,B,B7408J65,LA COLINA,BUENOS AIRES,GENERAL LAMADRID,"-61,5333","-37,3333","-61,53333","-37,36667",1066,B99,,coincidentes varias bases
3183,B,B1741GLH,GENERAL LAS HERAS,BUENOS AIRES,GENERAL LAS HERAS,"-58,9531","-34,9297","-58,94745","-34,92813",794,B42,,coincidentes varias bases
10952,B,B1737,LA CHOZA,BUENOS AIRES,GENERAL LAS HERAS,"-59,1167","-34,7833",,,1063,B42,,
11224,B,B1741,SPERATTI,BUENOS AIRES,GENERAL LAS HERAS,"-59,0224","-34,8857",,,1870,B42,,
10321,B,B7103D25,GENERAL LAVALLE,BUENOS AIRES,GENERAL LAVALLE,"-56,9667","-36,4000","-56,95224","-36,42023",795,B91,,coincidentes varias bases
11531,B,B7163,SALADA GRANDE,BUENOS AIRES,GENERAL LAVALLE,"-57,1833","-36,975",,,1710,B91,,
11575,B,B7109,SAN JOSE DE LOS QUINTEROS,BUENOS AIRES,GENERAL LAVALLE,"-56,6667","-36,7167",,,1771,B91,,
3185,B,B7163GMD,GENERAL MADARIAGA,BUENOS AIRES,GENERAL MADARIAGA,"-57,1500","-37,0000","-57,13461","-37,03371",796,B97,,coincidentes varias bases
3447,B,B7163STA,SANTA TERESA,BUENOS AIRES,GENERAL MADARIAGA,"-57,1500","-37,0000","-58,38716","-34,62334",1836,B97,,mapawi
4656,B,B1987,RANCHOS,BUENOS AIRES,GENERAL PAZ,"-58,2956","-35,5236",,,1665,B64,,
4502,B,B6062CGR,CORONEL GRANADA,BUENOS AIRES,GENERAL PINTO,"-62,2000","-34,7833","-62,2","-34,78333",474,B17,,coincidentes varias bases
4369,B,B6050GRP,GENERAL PINTO,BUENOS AIRES,GENERAL PINTO,"-61,8833","-34,7667","-61,88669","-34,76482",800,B17,,coincidentes varias bases
4520,B,B6053GRN,GERMANIA,BUENOS AIRES,GENERAL PINTO,"-62,0500","-34,5667","-62,05","-34,58333",813,B17,,coincidentes varias bases
4445,B,B6042RTE,IRIARTE,BUENOS AIRES,GENERAL PINTO,"-61,9167","-34,4167","-61,92484","-34,41737",928,B17,,coincidentes varias bases
11087,B,B6050,LA SUIZA,BUENOS AIRES,GENERAL PINTO,"-61,6686","-34,6666",0,0,1202,B17,Coordenadas de General Pinto,
11318,B,B6706,VILLA FRANCIA,BUENOS AIRES,GENERAL PINTO,"-62,2","-34,7667",0,0,1995,B17,Villa Francia o Estación Coronel Granada,
2931,B,B7601BBT,BARRIO BATAN,BUENOS AIRES,GENERAL PUEYRREDON,"-57,7833","-37,9833","-57,70986","-38,00908",177,B113,,coincidentes varias bases
10226,B,B7600,BARRIO EMIR RAMON JUAREZ,BUENOS AIRES,GENERAL PUEYRREDON,"-57,55",-38,,,182,B113,,
1245,B,B7605CHP,CHAPADMALAL,BUENOS AIRES,GENERAL PUEYRREDON,"-57,7167","-38,0333","-58,84963","-34,44539",179,B113,,mapawi
1338,B,B7600MDP,MAR DEL PLATA,BUENOS AIRES,GENERAL PUEYRREDON,"-57,5500","-38,0000","-57,56667",-38,1400,B113,,coincidentes varias bases
11448,B,B7609,PLAYA CHAPADMALAL,BUENOS AIRES,GENERAL PUEYRREDON,"-57,5056","-37,9",,,1601,B113,,
11552,B,B7607,SAN EDUARDO DEL MAR,BUENOS AIRES,GENERAL PUEYRREDON,"-57,85","-38,2667",,,1743,B113,,WIKIPEDIA
11650,B,B7600Q67,VILLA VIGNOLO,BUENOS AIRES,GENERAL PUEYRREDON,"-58,6667","-37,8278","-58,66667","-37,82778",2078,B113,,acageopc
3190,B,B1748GRZ,GENERAL RODRIGUEZ,BUENOS AIRES,GENERAL RODRIGUEZ,"-58,9564","-34,6181","-58,94715","-34,62659",803,B136,,coincidentes varias bases
10986,B,B1748,LA FRATERNIDAD,BUENOS AIRES,GENERAL RODRIGUEZ,"-58,9564","-34,6181",,,1098,B136,,
3265,B,B1748LMV,LAS MALVINAS,BUENOS AIRES,GENERAL RODRIGUEZ,"-58,9167","-34,6167","-58,91667","-34,61667",1270,B136,Parada Las Malvinas ,mapawi
4298,B,B1650GSM,GENERAL SAN MARTIN,BUENOS AIRES,GENERAL SAN MARTIN,"-58,5333","-34,5667","-58,53333","-34,56667",806,B22,,acageopc
4362,B,B1655LSU,JOSE LEON SUAREZ,BUENOS AIRES,GENERAL SAN MARTIN,"-58,5833","-34,5333","-58,58333","-34,53333",949,B22,,coincidentes varias bases
4365,B,B1651SAD,SAN ANDRES,BUENOS AIRES,GENERAL SAN MARTIN,"-58,5333","-34,5500","-60,88333","-35,45",1725,B22,,coincidentes varias bases
3498,B,B1653VBR,VILLA BALLESTER,BUENOS AIRES,GENERAL SAN MARTIN,"-58,5333","-34,5167","-61,01667","-35,65",1959,B22,,wikipedia
11602,B,B1672Q19,VILLA LYNCH,BUENOS AIRES,GENERAL SAN MARTIN,"-58,5242","-34,5950","-61,38333","-36,61667",2021,B22,,wikipedia
10201,B,B6013C04,BAIGORRITA,BUENOS AIRES,GENERAL VIAMONTE,"-60,9833","-34,7500","-60,98333","-34,75",149,B40,,coincidentes varias bases
3192,B,B6015GVT,GENERAL VIAMONTE,BUENOS AIRES,GENERAL VIAMONTE,"-61,0367","-34,9950","-61,03563","-35,00104",808,B40,,coincidentes varias bases
1325,B,B6015LOT,LOS TOLDOS,BUENOS AIRES,GENERAL VIAMONTE,"-61,0367","-34,9950","-61,05",-35,1364,B40,,coincidentes varias bases
3534,B,B6018ZAV,ZAVALIA,BUENOS AIRES,GENERAL VIAMONTE,"-61,0167","-34,9000","-61,01667","-34,9",2103,B40,,acageopc
10220,B,B6244,BANDERALO,BUENOS AIRES,GENERAL VILLEGAS,"-63,35",-35,,,171,B18,,
3036,B,B6105,CAÑADA SECA,BUENOS AIRES,GENERAL VILLEGAS,"-62,95","-34,4333",,,300,B18,,WIKIPEDIA
4540,B,B6223,CORONEL CHARLONE,BUENOS AIRES,GENERAL VILLEGAS,"-63,3667","-34,6667",,,471,B18,,
10675,B,B6241,EMILIO BUNGE,BUENOS AIRES,GENERAL VILLEGAS,"-63,1961","-34,7781",,,658,B18,,
1296,B,B6230GVI,GENERAL VILLEGAS,BUENOS AIRES,GENERAL VILLEGAS,"-63,0167","-35,0333","-63,01813","-35,03681",809,B18,,coincidentes varias bases
11354,B,B6230,MOORES,BUENOS AIRES,GENERAL VILLEGAS,"-62,9","-34,95",,,1471,B18,,
2783,B,B6241PIE,PIEDRITAS,BUENOS AIRES,GENERAL VILLEGAS,"-62,9667","-34,7500",-63,"-34,78333",1583,B18,,coincidentes varias bases
11183,B,B6241,SANTA ELEODORA,BUENOS AIRES,GENERAL VILLEGAS,"-62,7","-34,6833",,,1818,B18,,
2741,B,B6105REG,SANTA REGINA,BUENOS AIRES,GENERAL VILLEGAS,"-63,1667","-34,5333","-63,16667","-34,55",1828,B18,,coincidentes varias bases
11631,B,B6101,VILLA SABOYA,BUENOS AIRES,GENERAL VILLEGAS,"-62,65","-34,45",,,2055,B18,,
11662,B,B6064,VOLTA,BUENOS AIRES,GENERAL VILLEGAS,"-62,6353","-34,8889",0,0,2091,B18,ESTACIÓN VOLTA,
2897,B,B6437AVD,ARROYO VENADO,BUENOS AIRES,GUAMINI,"-62,5500","-37,1000","-62,38333","-37,1",126,B93,,coincidentes varias bases
1231,B,B6439BON,BONIFACIO,BUENOS AIRES,GUAMINI,"-62,2167","-36,8167","-58,45708","-34,63112",240,B93,,coincidentes varias bases
1257,B,B6417CSB,CASBAS,BUENOS AIRES,GUAMINI,"-62,5000","-36,7500","-62,51667","-36,76667",340,B93,,coincidentes varias bases
2573,B,B6411GRR,GARRE,BUENOS AIRES,GUAMINI,"-62,5833","-36,5500","-62,6","-36,56667",782,B93,,coincidentes varias bases
1295,B,B6435GUA,GUAMINI,BUENOS AIRES,GUAMINI,"-62,4167","-37,0333","-62,6","-37,03333",853,B93,,coincidentes varias bases
4642,B,B6439ALS,LAGUNA ALSINA,BUENOS AIRES,GUAMINI,"-62,2167","-36,8167","-62,25","-36,81667",1231,B93,,coincidentes varias bases
11395,B,B6411,PAPIN,BUENOS AIRES,GUAMINI,"-62,5833","-36,55",,,1531,B93,,
11665,B,B6435,VUELTA DE ZAPATA,BUENOS AIRES,GUAMINI,"-62,4167","-37,0333",0,0,2094,B93,CPA y COORDENADAS de GUAMINI,
1298,B,B6465HEN,HENDERSON,BUENOS AIRES,HIPOLITO YRIGOYEN,"-61,7167","-36,3000","-61,7","-36,3",886,B81,,coincidentes varias bases
1301,B,B1686HUR,HURLINGHAM,BUENOS AIRES,HURLINGHAM,"-58,6333","-34,6000","-57,75347","-34,95949",902,B27,,coincidentes varias bases
4620,B,B1664TJU,HURLINGHAM,BUENOS AIRES,HURLINGHAM,"-58,6333","-34,6000","-57,89291","-34,88528",1919,B27,,wikipedia
4415,B,B1688TSI,VILLA TESEI,BUENOS AIRES,HURLINGHAM,"-58,6167","-34,6000",-58,"-34,8",2063,B27,,wikipedia
4426,B,B1686WMR,WILLIAMS MORRIS,BUENOS AIRES,HURLINGHAM,"-58,6167","-34,6000","-57,75347","-34,95949",50070,B27,,wikipedia
10239,B,B1713C42,BARRIO PARQUE LELOIR,BUENOS AIRES,ITUZAINGO,"-58,6833","-34,6167","-58,68333","-34,61667",195,B30,,acageopc
1307,B,B1714ITU,ITUZAINGO,BUENOS AIRES,ITUZAINGO,"-58,6667","-34,6667","-58,66667","-34,65",939,B30,,coincidentes varias bases
4423,B,B1713UDO,VILLA UDAONDO,BUENOS AIRES,ITUZAINGO,"-58,6833","-34,6167","-58,68333","-34,61667",1999,B30,,acageopc
4361,B,B1665JCP,JOSE CLEMENTE PAZ,BUENOS AIRES,JOSE C PAZ,"-58,7667","-34,5167","-57,8","-34,8",946,B133,,wikipedia
2849,B,B6001ARC,AGUSTIN ROCA,BUENOS AIRES,JUNIN,"-60,8500","-34,5000","-60,90431","-34,52394",33,B15,,coincidentes varias bases
10017,B,B6001A18,AGUSTINA,BUENOS AIRES,JUNIN,"-61,0667","-34,4667","-61,06667","-34,45",34,B15,,coincidentes varias bases
2937,B,B6000BCA,BARRIO CAROSIO,BUENOS AIRES,JUNIN,"-60,9589","-34,5850","-59,37565","-35,22608",178,B15,,coincidentes varias bases
3166,B,B6001FTI,FORTIN TIBURCIO,BUENOS AIRES,JUNIN,"-61,1333","-34,3500","-61,13333","-34,35",754,B15,,coincidentes varias bases
1313,B,B6000JUN,JUNIN,BUENOS AIRES,JUNIN,"-60,9589","-34,5850","-60,96667","-34,58333",973,B15,,coincidentes varias bases
4525,B,B6013MRS,MORSE,BUENOS AIRES,JUNIN,"-60,8333","-34,7500","-60,85","-34,76667",1475,B15,,coincidentes varias bases
11651,B,B6000,VILLA YORK,BUENOS AIRES,JUNIN,"-60,9589","-34,585",0,0,2079,B15,CPA y COORDENADAS de JUNIN,
11008,B,B7113K19,LA LUCILA DEL MAR,BUENOS AIRES,LA COSTA,"-56,6667","-36,6667","-56,68324","-36,66718",1121,B89,,coincidentes varias bases
10855,B,B7106I64,LAS TONINAS,BUENOS AIRES,LA COSTA,"-56,7000","-36,4833","-56,6979","-36,4963",1290,B89,,coincidentes varias bases
1343,B,B7109MJO,MAR DE AJO,BUENOS AIRES,LA COSTA,"-56,6667","-36,7167","-56,68333","-36,71667",1397,B89,,coincidentes varias bases
4428,B,B7108MTY,MAR DEL TUYU,BUENOS AIRES,LA COSTA,"-56,6833","-36,5500","-56,69078","-36,59585",1402,B89,,coincidentes varias bases
4301,B,B7111SBR,SAN BERNARDO,BUENOS AIRES,LA COSTA,"-56,6833","-36,7000",-59,-35,1736,B89,,wikipedia
3448,B,B7107SST,SANTA TERESITA,BUENOS AIRES,LA COSTA,"-56,6833","-36,5333","-56,69318","-36,53454",1837,B89,,coincidentes varias bases
2859,B,B1770ABZ,ALDO BONZI,BUENOS AIRES,LA MATANZA,"-58,5167","-34,7000","-58,00847","-34,93817",43,B34,,coincidentes varias bases
3061,B,B1778CEA,CIUDAD EVITA,BUENOS AIRES,LA MATANZA,"-58,5333","-34,7167","-58,55","-34,73333",374,B34,,wikipedia
4420,B,B1768CMR,CIUDAD MADERO,BUENOS AIRES,LA MATANZA,"-58,5000","-34,6833","-58,52654","-34,63041",376,B34,Ciudad Madero o Villa Madero o Villa Eduardo Madero,wikipedia
4417,B,B1759GZC,GONZALEZ CATAN,BUENOS AIRES,LA MATANZA,"-58,6428","-34,7675","-58,65","-34,76667",834,B34,,coincidentes varias bases
4425,B,B1765ICV,ISIDRO CASANOVA,BUENOS AIRES,LA MATANZA,"-58,5833","-34,7000","-58,58333","-34,7",929,B34,,coincidentes varias bases
4418,B,B1766LTB,LA TABLADA,BUENOS AIRES,LA MATANZA,"-58,5333","-34,7000","-57,96667","-34,88333",1878,B34,,coincidentes varias bases
4317,B,B7163,LA TABLADA,BUENOS AIRES,LA MATANZA,"-58,5333","-34,6833",,,1203,B34,,
4421,B,B1757LFR,LAFERRERE,BUENOS AIRES,LA MATANZA,"-58,5833","-34,7500","-57,96667","-34,95",849,B34,,wikipedia
4352,B,B1752LMI,LOMAS DEL MIRADOR,BUENOS AIRES,LA MATANZA,"-58,5333","-34,6500","-58,53333","-34,65",1325,B34,,coincidentes varias bases
4416,B,B1755RFC,RAFAEL CASTILLO,BUENOS AIRES,LA MATANZA,"-58,6167","-34,7167","-58,03333","-34,98333",1656,B34,,coincidentes varias bases
1377,B,B1704RAM,RAMOS MEJIA,BUENOS AIRES,LA MATANZA,"-58,5667","-34,6333",-58,"-34,88333",1662,B34,,coincidentes varias bases
4302,B,B1754SJT,SAN JUSTO,BUENOS AIRES,LA MATANZA,"-58,5519","-34,6831","-58,12042","-34,97751",1778,B34,,coincidentes varias bases
11582,B,B7118P98,SAN JUSTO,BUENOS AIRES,LA MATANZA,"-58,5519","-34,6831","-58,12042","-34,97751",1779,B34,,coincidentes varias bases
11233,B,B1770,TAPIALES,BUENOS AIRES,LA MATANZA,"-58,5167","-34,7",,,1884,B34,,
1418,B,B1772VCL,VILLA CELINA,BUENOS AIRES,LA MATANZA,"-58,4858","-34,6908",,,,B34,,coincidentes varias bases
11590,B,B1752Q07,VILLA INSUPERABLE,BUENOS AIRES,LA MATANZA,"-58,5167","-34,6667","-58,51667","-34,66667",2005,B34,"Barrio de La Tabla, partido de La Matanza",acageopc
4424,B,B1754LZG,VILLA LUZURIAGA,BUENOS AIRES,LA MATANZA,"-58,5831","-34,6536","-58,08333","-34,85",2020,B34,,wikipedia
11657,B,B1763Q74,VIRREY DEL PINO,BUENOS AIRES,LA MATANZA,"-58,6517","-34,8447","-57,89523","-34,95956",2086,B34,,wikipedia
10005,B,B1903,ABASTO,BUENOS AIRES,LA PLATA,"-58,0972","-34,9761",,,12,B51,,
2460,B,B1895ARS,ARTURO SEGUI,BUENOS AIRES,LA PLATA,"-58,1358","-34,8781","-58,11667","-34,88333",128,B51,,coincidentes varias bases
4254,B,B1900CIR,CIRCUNVALICION,BUENOS AIRES,LA PLATA,"-57,9489","-34,9314","-57,96013","-34,9292",50073,B51,,mapawi
1240,B,B1896CBL,CITY BELL,BUENOS AIRES,LA PLATA,"-58,0542","-34,8589","-58,57547","-34,80221",373,B51,,coincidentes varias bases
10736,B,B1896,JOAQUIN GORINA,BUENOS AIRES,LA PLATA,"-58,0478","-34,8989",,,943,B51,,
1328,B,B1900LPL,LA PLATA,BUENOS AIRES,LA PLATA,"-57,9489","-34,9314","-57,96013","-34,9292",1162,B51,,coincidentes varias bases
4148,B,B1901PLA,LA PLATA,BUENOS AIRES,LA PLATA,"-57,9489","-34,9314","-57,96013","-34,9292",50075,B51,,coincidentes varias bases
3278,B,B1901LOE,LISANDRO OLMOS,BUENOS AIRES,LA PLATA,"-58,4048","-34,9953","-58,72769","-34,66451",1312,B51,,wikipedia
3302,B,B1897MBG,MANUEL B. GONNET,BUENOS AIRES,LA PLATA,"-58,0167","-34,8500","-58,24166","-34,81038",1386,B51,Manuel B Gonnet o Gonnet o Estación French,wikipedia
3318,B,B1903MRO,MELCHOR ROMERO,BUENOS AIRES,LA PLATA,"-58,0558","-34,9394","-58,27607","-34,79713",1444,B51,,coincidentes varias bases
2624,B,B1901RIN,RINGUELET,BUENOS AIRES,LA PLATA,"-57,9858","-34,8878","-57,96013","-34,9292",50076,B51,,wikipedia
4147,B,B1900TLS,TOLOSA,BUENOS AIRES,LA PLATA,"-57,9647","-34,8942","-57,96013","-34,9292",50074,B51,,wikipedia
3509,B,B1894VEL,VILLA ELISA,BUENOS AIRES,LA PLATA,"-58,0792","-34,8533","-58,2652","-34,82605",1988,B51,,wikipedia
10328,B,B1824,GERLI,BUENOS AIRES,LANUS,"-58,4078","-34,7153",,,811,B37,,
3257,B,B1824LAN,LANUS,BUENOS AIRES,LANUS,"-58,4078","-34,7153","-58,06253","-34,8508",1244,B37,,coincidentes varias bases
4512,B,B1826LNE,LANUS ESTE,BUENOS AIRES,LANUS,"-58,4000","-34,7000","-58,4","-34,73333",50078,B37,,wikipedia
4541,B,B1825,MONTE CHINGOLO,BUENOS AIRES,LANUS,"-58,3333","-34,7167",,,1463,B37,,
11500,B,B1657P16,REMEDIOS DE ESCALADA,BUENOS AIRES,LANUS,"-58,3833","-34,7333","-58,4","-34,73333",1673,B37,,coincidentes varias bases
11501,B,B1826,REMEDIOS DE ESCALADA,BUENOS AIRES,LANUS,"-58,3833","-34,7333",,,1674,B37,,
4216,B,B1822VAA,VALENTIN ALSINA,BUENOS AIRES,LANUS,"-58,4167","-34,6667","-58,21667","-34,98333",1930,B37,,wikipedia
4215,B,B1822VLA,VILA,BUENOS AIRES,LANUS,"-58,2167","-34,9833","-58,21667","-34,98333",50090,B37,"Codigo postal de Fiorito, Caraza y Barrio Mariano Moreno",acageopc
3521,B,B8000VOB,VILLA OBRERA,BUENOS AIRES,LANUS,"-58,3739","-34,7139","-60,68493","-36,92202",2036,B37,,wikipedia
1315,B,B7414LAP,LAPRIDA,BUENOS AIRES,LAPRIDA,"-60,8167","-37,5500","-60,8","-37,55",1246,B101,,coincidentes varias bases
11465,B,B6700O80,PUEBLO NUEVO,BUENOS AIRES,LAPRIDA,"-60,7667","-37,5167","-60,76667","-37,51667",1621,B101,,acageopc
11567,B,B7404,SAN JORGE,BUENOS AIRES,LAPRIDA,"-60,9667","-37,2167",,,1763,B101,,
1318,B,B7200LFL,LAS FLORES,BUENOS AIRES,LAS FLORES,"-59,1167","-36,0500","-59,93333","-33,75",1264,B74,,coincidentes varias bases
11520,B,B7205P36,ROSAS,BUENOS AIRES,LAS FLORES,"-58,9333","-35,9667","-58,93333","-35,95",1698,B74,,coincidentes varias bases
10437,B,B6034,COLONIA ALBERDI,BUENOS AIRES,LEANDRO N ALEM,"-61,8","-34,4333",,,388,B16,,
2852,B,B6034ALB,JUAN BAUTISTA ALBERDI,BUENOS AIRES,LEANDRO N ALEM,"-61,8000","-34,4333","-61,82082","-34,44026",39,B16,,coincidentes varias bases
1314,B,B6032LAL,LEANDRO N. ALEM,BUENOS AIRES,LEANDRO N ALEM,"-61,3833","-34,5333","-61,38333","-34,53333",1298,B16,,acageopc
1419,B,B6030VED,VEDIA,BUENOS AIRES,LEANDRO N ALEM,"-61,5333","-34,5000","-61,53333","-34,5",1938,B16,,acageopc
10057,B,B6075,ARENAZA,BUENOS AIRES,LINCOLN,"-61,7667","-34,9667",,,91,B29,,
10184,B,B6453,CARLOS SALAS,BUENOS AIRES,LINCOLN,"-61,9833","-35,3833",,,334,B29,,
4474,B,B6073ETR,EL TRIUNFO,BUENOS AIRES,LINCOLN,"-61,5167","-35,1000","-61,51667","-35,08333",647,B29,,coincidentes varias bases
4459,B,B6453LTC,LAS TOSCAS,BUENOS AIRES,LINCOLN,"-61,8000","-35,3500","-61,8","-35,35",1292,B29,,acageopc
3277,B,B6070LLN,LINCOLN,BUENOS AIRES,LINCOLN,"-61,5319","-34,8650","-61,55","-34,86667",1311,B29,,coincidentes varias bases
3312,B,B6533CMH,MARTINEZ DE HOZ,BUENOS AIRES,LINCOLN,"-61,6167","-35,3167","-61,60053","-35,31614",477,B29,,coincidentes varias bases
11418,B,B6077,PASTEUR,BUENOS AIRES,LINCOLN,"-62,2333","-35,1333",,,1558,B29,,
3402,B,B6075RTS,ROBERTS,BUENOS AIRES,LINCOLN,"-61,9500","-35,1500","-61,98333","-35,15",1691,B29,,coincidentes varias bases
11281,B,B6070,VIGELENCIA,BUENOS AIRES,LINCOLN,"-61,5319","-34,865",0,0,1951,B29,CPA corresponde a Lincoln,WIKIPEDIA
2594,B,B7635LOI,LOBERIA,BUENOS AIRES,LOBERIA,"-58,7833","-38,1500","-58,76667","-38,16667",1314,B109,,coincidentes varias bases
